date_time,location,indicator,value,unit
2021-04-13T03:07:57Z,husk,pm2.5,0.8,uq_m3
2021-04-13T03:07:57Z,husk,pm10,2.15,uq_m3
2021-04-13T03:13:37Z,husk,pm2.5,1,uq_m3
2021-04-13T03:13:37Z,husk,pm10,2.55,uq_m3
2021-04-13T03:19:17Z,husk,pm2.5,1.1,uq_m3
2021-04-13T03:19:17Z,husk,pm10,2.6,uq_m3
2021-04-13T03:24:57Z,husk,pm2.5,1.1,uq_m3
2021-04-13T03:24:57Z,husk,pm10,2.25,uq_m3
2021-04-13T03:30:37Z,husk,pm2.5,1.15,uq_m3
2021-04-13T03:30:37Z,husk,pm10,7.4,uq_m3
2021-04-13T03:36:18Z,husk,pm2.5,0.9,uq_m3
2021-04-13T03:36:18Z,husk,pm10,3.75,uq_m3
2021-04-13T03:41:58Z,husk,pm2.5,0.8,uq_m3
2021-04-13T03:41:58Z,husk,pm10,2.6,uq_m3
2021-04-13T03:47:38Z,husk,pm2.5,0.9,uq_m3
2021-04-13T03:47:38Z,husk,pm10,1.4,uq_m3
2021-04-13T03:53:18Z,husk,pm2.5,0.95,uq_m3
2021-04-13T03:53:18Z,husk,pm10,1.75,uq_m3
2021-04-13T03:58:58Z,husk,pm2.5,1.3,uq_m3
2021-04-13T03:58:58Z,husk,pm10,4.9,uq_m3
2021-04-13T04:04:38Z,husk,pm2.5,1.2,uq_m3
2021-04-13T04:04:38Z,husk,pm10,4,uq_m3
2021-04-13T04:10:18Z,husk,pm2.5,1.2,uq_m3
2021-04-13T04:10:18Z,husk,pm10,2.7,uq_m3
2021-04-13T04:15:59Z,husk,pm2.5,1.1,uq_m3
2021-04-13T04:15:59Z,husk,pm10,2.8,uq_m3
2021-04-13T04:21:39Z,husk,pm2.5,1.2,uq_m3
2021-04-13T04:21:39Z,husk,pm10,2.8,uq_m3
2021-04-13T04:27:19Z,husk,pm2.5,1.35,uq_m3
2021-04-13T04:27:19Z,husk,pm10,2.8,uq_m3
2021-04-13T04:32:59Z,husk,pm2.5,1.3,uq_m3
2021-04-13T04:32:59Z,husk,pm10,3.2,uq_m3
2021-04-13T04:38:39Z,husk,pm2.5,1.4,uq_m3
2021-04-13T04:38:39Z,husk,pm10,2.8,uq_m3
2021-04-13T04:44:20Z,husk,pm2.5,1.3,uq_m3
2021-04-13T04:44:20Z,husk,pm10,3.05,uq_m3
2021-04-13T04:50:00Z,husk,pm2.5,1.4,uq_m3
2021-04-13T04:50:00Z,husk,pm10,3.2,uq_m3
2021-04-13T04:55:40Z,husk,pm2.5,1.2,uq_m3
2021-04-13T04:55:40Z,husk,pm10,2.8,uq_m3
2021-04-13T05:01:20Z,husk,pm2.5,1.1,uq_m3
2021-04-13T05:01:20Z,husk,pm10,2.7,uq_m3
2021-04-13T05:07:00Z,husk,pm2.5,1,uq_m3
2021-04-13T05:07:00Z,husk,pm10,2.4,uq_m3
2021-04-13T05:12:40Z,husk,pm2.5,1.2,uq_m3
2021-04-13T05:12:40Z,husk,pm10,4.45,uq_m3
2021-04-13T05:18:21Z,husk,pm2.5,0.9,uq_m3
2021-04-13T05:18:21Z,husk,pm10,1.65,uq_m3
2021-04-13T05:24:01Z,husk,pm2.5,0.9,uq_m3
2021-04-13T05:24:01Z,husk,pm10,3.8,uq_m3
2021-04-13T05:29:41Z,husk,pm2.5,1,uq_m3
2021-04-13T05:29:41Z,husk,pm10,1.9,uq_m3
2021-04-13T05:35:21Z,husk,pm2.5,1.2,uq_m3
2021-04-13T05:35:21Z,husk,pm10,3.4,uq_m3
2021-04-13T05:41:01Z,husk,pm2.5,1.1,uq_m3
2021-04-13T05:41:01Z,husk,pm10,3.2,uq_m3
2021-04-13T05:46:42Z,husk,pm2.5,1.2,uq_m3
2021-04-13T05:46:42Z,husk,pm10,4.1,uq_m3
2021-04-13T05:52:22Z,husk,pm2.5,1.5,uq_m3
2021-04-13T05:52:22Z,husk,pm10,7.65,uq_m3
2021-04-13T05:58:02Z,husk,pm2.5,1.1,uq_m3
2021-04-13T05:58:02Z,husk,pm10,5.6,uq_m3
2021-04-13T06:03:42Z,husk,pm2.5,1.3,uq_m3
2021-04-13T06:03:42Z,husk,pm10,6.8,uq_m3
2021-04-13T06:09:22Z,husk,pm2.5,1.5,uq_m3
2021-04-13T06:09:22Z,husk,pm10,6.5,uq_m3
2021-04-13T06:15:02Z,husk,pm2.5,1.9,uq_m3
2021-04-13T06:15:02Z,husk,pm10,10.2,uq_m3
2021-04-13T06:20:43Z,husk,pm2.5,1.65,uq_m3
2021-04-13T06:20:43Z,husk,pm10,7.35,uq_m3
2021-04-08T22:18:20Z,husk,pm2.5,1.6,uq_m3
2021-04-08T22:18:20Z,husk,pm10,4,uq_m3
2021-04-08T22:24:00Z,husk,pm2.5,1.5,uq_m3
2021-04-08T22:24:00Z,husk,pm10,3.9,uq_m3
2021-04-08T22:29:40Z,husk,pm2.5,1.5,uq_m3
2021-04-08T22:29:40Z,husk,pm10,6.5,uq_m3
2021-04-08T22:35:20Z,husk,pm2.5,1.5,uq_m3
2021-04-08T22:35:20Z,husk,pm10,4.4,uq_m3
2021-04-08T22:41:00Z,husk,pm2.5,1.5,uq_m3
2021-04-08T22:41:00Z,husk,pm10,4.5,uq_m3
2021-04-08T22:46:41Z,husk,pm2.5,1.55,uq_m3
2021-04-08T22:46:41Z,husk,pm10,2.5,uq_m3
2021-04-08T22:52:21Z,husk,pm2.5,1.7,uq_m3
2021-04-08T22:52:21Z,husk,pm10,7.45,uq_m3
2021-04-08T22:58:01Z,husk,pm2.5,1.9,uq_m3
2021-04-08T22:58:01Z,husk,pm10,6.5,uq_m3
2021-04-08T23:03:41Z,husk,pm2.5,1.7,uq_m3
2021-04-08T23:03:41Z,husk,pm10,6.75,uq_m3
2021-04-08T23:09:21Z,husk,pm2.5,1.8,uq_m3
2021-04-08T23:09:21Z,husk,pm10,9.6,uq_m3
2021-04-08T23:15:01Z,husk,pm2.5,1.5,uq_m3
2021-04-08T23:15:01Z,husk,pm10,6.4,uq_m3
2021-04-08T23:20:41Z,husk,pm2.5,1.4,uq_m3
2021-04-08T23:20:41Z,husk,pm10,5.15,uq_m3
2021-04-08T23:26:22Z,husk,pm2.5,1.6,uq_m3
2021-04-08T23:26:22Z,husk,pm10,4,uq_m3
2021-04-08T23:32:02Z,husk,pm2.5,1.6,uq_m3
2021-04-08T23:32:02Z,husk,pm10,4.2,uq_m3
2021-04-08T23:37:42Z,husk,pm2.5,1.6,uq_m3
2021-04-08T23:37:42Z,husk,pm10,6.2,uq_m3
2021-04-08T23:43:22Z,husk,pm2.5,1.5,uq_m3
2021-04-08T23:43:22Z,husk,pm10,10.25,uq_m3
2021-04-08T23:49:02Z,husk,pm2.5,1.8,uq_m3
2021-04-08T23:49:02Z,husk,pm10,14.55,uq_m3
2021-04-08T23:54:42Z,husk,pm2.5,1.2,uq_m3
2021-04-08T23:54:42Z,husk,pm10,6.25,uq_m3
2021-04-09T00:00:22Z,husk,pm2.5,1.1,uq_m3
2021-04-09T00:00:22Z,husk,pm10,3.85,uq_m3
2021-04-09T00:06:03Z,husk,pm2.5,1.1,uq_m3
2021-04-09T00:06:03Z,husk,pm10,7,uq_m3
2021-04-09T00:11:43Z,husk,pm2.5,1.35,uq_m3
2021-04-09T00:11:43Z,husk,pm10,4.45,uq_m3
2021-04-09T00:17:23Z,husk,pm2.5,1.4,uq_m3
2021-04-09T00:17:23Z,husk,pm10,5.8,uq_m3
2021-04-09T00:23:03Z,husk,pm2.5,1.3,uq_m3
2021-04-09T00:23:03Z,husk,pm10,4.15,uq_m3
2021-04-09T00:28:43Z,husk,pm2.5,1.1,uq_m3
2021-04-09T00:28:43Z,husk,pm10,2.65,uq_m3
2021-04-09T00:34:24Z,husk,pm2.5,0.9,uq_m3
2021-04-09T00:34:24Z,husk,pm10,3.35,uq_m3
2021-04-09T00:40:04Z,husk,pm2.5,0.9,uq_m3
2021-04-09T00:40:04Z,husk,pm10,2.8,uq_m3
2021-04-09T00:45:44Z,husk,pm2.5,1.25,uq_m3
2021-04-09T00:45:44Z,husk,pm10,4.05,uq_m3
2021-04-09T00:51:24Z,husk,pm2.5,1.4,uq_m3
2021-04-09T00:51:24Z,husk,pm10,8.3,uq_m3
2021-04-09T00:57:04Z,husk,pm2.5,1.3,uq_m3
2021-04-09T00:57:04Z,husk,pm10,9.05,uq_m3
2021-04-09T01:02:44Z,husk,pm2.5,1.8,uq_m3
2021-04-09T01:02:44Z,husk,pm10,9.3,uq_m3
2021-04-09T01:08:25Z,husk,pm2.5,1.5,uq_m3
2021-04-09T01:08:25Z,husk,pm10,3.35,uq_m3
2021-04-09T01:14:05Z,husk,pm2.5,1.4,uq_m3
2021-04-09T01:14:05Z,husk,pm10,3.15,uq_m3
2021-04-09T01:19:45Z,husk,pm2.5,1.2,uq_m3
2021-04-09T01:19:45Z,husk,pm10,3.2,uq_m3
2021-04-09T01:25:25Z,husk,pm2.5,1.25,uq_m3
2021-04-09T01:25:25Z,husk,pm10,4.9,uq_m3
2021-04-09T01:31:05Z,husk,pm2.5,1.5,uq_m3
2021-04-09T01:31:05Z,husk,pm10,13.8,uq_m3
2021-04-09T01:36:46Z,husk,pm2.5,1.7,uq_m3
2021-04-09T01:36:46Z,husk,pm10,18.1,uq_m3
2021-04-09T01:42:26Z,husk,pm2.5,1,uq_m3
2021-04-09T01:42:26Z,husk,pm10,6.15,uq_m3
2021-04-09T01:48:06Z,husk,pm2.5,1,uq_m3
2021-04-09T01:48:06Z,husk,pm10,1.75,uq_m3
2021-04-09T01:53:46Z,husk,pm2.5,1.1,uq_m3
2021-04-09T01:53:46Z,husk,pm10,2.3,uq_m3
2021-04-09T01:59:26Z,husk,pm2.5,1,uq_m3
2021-04-09T01:59:26Z,husk,pm10,3.5,uq_m3
2021-04-09T02:05:06Z,husk,pm2.5,1,uq_m3
2021-04-09T02:05:06Z,husk,pm10,3.85,uq_m3
2021-04-09T02:10:46Z,husk,pm2.5,0.95,uq_m3
2021-04-09T02:10:46Z,husk,pm10,2.35,uq_m3
2021-04-09T02:16:27Z,husk,pm2.5,1.2,uq_m3
2021-04-09T02:16:27Z,husk,pm10,3.8,uq_m3
2021-04-09T02:22:07Z,husk,pm2.5,1.1,uq_m3
2021-04-09T02:22:07Z,husk,pm10,9.1,uq_m3
2021-04-09T02:27:47Z,husk,pm2.5,1.5,uq_m3
2021-04-09T02:27:47Z,husk,pm10,5.5,uq_m3
2021-04-09T02:33:27Z,husk,pm2.5,1.4,uq_m3
2021-04-09T02:33:27Z,husk,pm10,4.3,uq_m3
2021-04-09T02:39:07Z,husk,pm2.5,1.2,uq_m3
2021-04-09T02:39:07Z,husk,pm10,2.9,uq_m3
2021-04-09T02:44:47Z,husk,pm2.5,1.2,uq_m3
2021-04-09T02:44:47Z,husk,pm10,5.45,uq_m3
2021-04-09T02:50:28Z,husk,pm2.5,1.1,uq_m3
2021-04-09T02:50:28Z,husk,pm10,6.5,uq_m3
2021-04-09T02:56:08Z,husk,pm2.5,1.4,uq_m3
2021-04-09T02:56:08Z,husk,pm10,4.7,uq_m3
2021-04-09T03:01:48Z,husk,pm2.5,1.25,uq_m3
2021-04-09T03:01:48Z,husk,pm10,4.6,uq_m3
2021-04-09T03:07:28Z,husk,pm2.5,1.3,uq_m3
2021-04-09T03:07:28Z,husk,pm10,3.5,uq_m3
2021-04-09T03:13:08Z,husk,pm2.5,1.1,uq_m3
2021-04-09T03:13:08Z,husk,pm10,2.2,uq_m3
2021-04-09T03:18:48Z,husk,pm2.5,1.2,uq_m3
2021-04-09T03:18:48Z,husk,pm10,7.25,uq_m3
2021-04-09T03:24:29Z,husk,pm2.5,1.4,uq_m3
2021-04-09T03:24:29Z,husk,pm10,9.85,uq_m3
2021-04-09T03:30:09Z,husk,pm2.5,2.6,uq_m3
2021-04-09T03:30:09Z,husk,pm10,20.55,uq_m3
2021-04-09T03:35:49Z,husk,pm2.5,1.35,uq_m3
2021-04-09T03:35:49Z,husk,pm10,7.7,uq_m3
2021-04-09T03:41:29Z,husk,pm2.5,1.2,uq_m3
2021-04-09T03:41:29Z,husk,pm10,4.1,uq_m3
2021-04-09T03:47:09Z,husk,pm2.5,1.4,uq_m3
2021-04-09T03:47:09Z,husk,pm10,6.3,uq_m3
2021-04-09T03:52:50Z,husk,pm2.5,1.4,uq_m3
2021-04-09T03:52:50Z,husk,pm10,5.15,uq_m3
2021-04-09T03:58:30Z,husk,pm2.5,1.4,uq_m3
2021-04-09T03:58:30Z,husk,pm10,6.1,uq_m3
2021-04-09T04:04:10Z,husk,pm2.5,1.3,uq_m3
2021-04-09T04:04:10Z,husk,pm10,9.3,uq_m3
2021-04-09T04:09:50Z,husk,pm2.5,1.3,uq_m3
2021-04-09T04:09:50Z,husk,pm10,6.9,uq_m3
2021-04-09T04:15:30Z,husk,pm2.5,1.1,uq_m3
2021-04-09T04:15:30Z,husk,pm10,3.65,uq_m3
2021-04-09T04:21:10Z,husk,pm2.5,0.9,uq_m3
2021-04-09T04:21:10Z,husk,pm10,2.7,uq_m3
2021-04-09T04:26:51Z,husk,pm2.5,1.1,uq_m3
2021-04-09T04:26:51Z,husk,pm10,2.2,uq_m3
2021-04-09T04:32:31Z,husk,pm2.5,1.3,uq_m3
2021-04-09T04:32:31Z,husk,pm10,4.8,uq_m3
2021-04-09T04:38:11Z,husk,pm2.5,1.1,uq_m3
2021-04-09T04:38:11Z,husk,pm10,4.95,uq_m3
2021-04-09T04:43:51Z,husk,pm2.5,1.1,uq_m3
2021-04-09T04:43:51Z,husk,pm10,5.3,uq_m3
2021-04-09T04:49:31Z,husk,pm2.5,1.3,uq_m3
2021-04-09T04:49:31Z,husk,pm10,4.7,uq_m3
2021-04-09T04:55:12Z,husk,pm2.5,1.4,uq_m3
2021-04-09T04:55:12Z,husk,pm10,6.4,uq_m3
2021-04-09T05:00:52Z,husk,pm2.5,1.1,uq_m3
2021-04-09T05:00:52Z,husk,pm10,3.8,uq_m3
2021-04-09T05:06:32Z,husk,pm2.5,1,uq_m3
2021-04-09T05:06:32Z,husk,pm10,3.4,uq_m3
2021-04-09T05:12:12Z,husk,pm2.5,1.05,uq_m3
2021-04-09T05:12:12Z,husk,pm10,4.95,uq_m3
2021-04-09T05:17:52Z,husk,pm2.5,1,uq_m3
2021-04-09T05:17:52Z,husk,pm10,6.6,uq_m3
2021-04-09T05:23:32Z,husk,pm2.5,0.9,uq_m3
2021-04-09T05:23:32Z,husk,pm10,7,uq_m3
2021-04-09T05:29:12Z,husk,pm2.5,1,uq_m3
2021-04-09T05:29:12Z,husk,pm10,4.55,uq_m3
2021-04-09T05:34:53Z,husk,pm2.5,1.2,uq_m3
2021-04-09T05:34:53Z,husk,pm10,7.2,uq_m3
2021-04-09T05:40:33Z,husk,pm2.5,1,uq_m3
2021-04-09T05:40:33Z,husk,pm10,4.1,uq_m3
2021-04-09T05:46:13Z,husk,pm2.5,1,uq_m3
2021-04-09T05:46:13Z,husk,pm10,6.3,uq_m3
2021-04-09T05:51:53Z,husk,pm2.5,1.05,uq_m3
2021-04-09T05:51:53Z,husk,pm10,6.35,uq_m3
2021-04-09T05:57:33Z,husk,pm2.5,0.9,uq_m3
2021-04-09T05:57:33Z,husk,pm10,5.2,uq_m3
2021-04-09T06:03:14Z,husk,pm2.5,1,uq_m3
2021-04-09T06:03:14Z,husk,pm10,5.3,uq_m3
2021-04-09T06:08:54Z,husk,pm2.5,0.8,uq_m3
2021-04-09T06:08:54Z,husk,pm10,3.6,uq_m3
2021-04-09T06:14:34Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:14:34Z,husk,pm10,4.6,uq_m3
2021-04-09T06:20:14Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:20:14Z,husk,pm10,4.1,uq_m3
2021-04-09T06:25:54Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:25:54Z,husk,pm10,3.9,uq_m3
2021-04-09T06:31:35Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:31:35Z,husk,pm10,3.9,uq_m3
2021-04-09T06:37:15Z,husk,pm2.5,0.8,uq_m3
2021-04-09T06:37:15Z,husk,pm10,5.5,uq_m3
2021-04-09T06:42:55Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:42:55Z,husk,pm10,6.3,uq_m3
2021-04-09T06:48:35Z,husk,pm2.5,0.9,uq_m3
2021-04-09T06:48:35Z,husk,pm10,6.35,uq_m3
2021-04-09T06:54:15Z,husk,pm2.5,1.1,uq_m3
2021-04-09T06:54:15Z,husk,pm10,5.8,uq_m3
2021-04-09T06:59:56Z,husk,pm2.5,1.4,uq_m3
2021-04-09T06:59:56Z,husk,pm10,6.05,uq_m3
2021-04-09T07:05:36Z,husk,pm2.5,1.4,uq_m3
2021-04-09T07:05:36Z,husk,pm10,7.3,uq_m3
2021-04-09T07:11:16Z,husk,pm2.5,1.4,uq_m3
2021-04-09T07:11:16Z,husk,pm10,10.05,uq_m3
2021-04-09T07:16:56Z,husk,pm2.5,0.9,uq_m3
2021-04-09T07:16:56Z,husk,pm10,2.25,uq_m3
2021-04-09T07:22:36Z,husk,pm2.5,0.6,uq_m3
2021-04-09T07:22:36Z,husk,pm10,2.65,uq_m3
2021-04-09T07:28:16Z,husk,pm2.5,0.7,uq_m3
2021-04-09T07:28:16Z,husk,pm10,4.6,uq_m3
2021-04-09T07:33:56Z,husk,pm2.5,0.8,uq_m3
2021-04-09T07:33:56Z,husk,pm10,3.8,uq_m3
2021-04-09T07:39:37Z,husk,pm2.5,0.8,uq_m3
2021-04-09T07:39:37Z,husk,pm10,2.6,uq_m3
2021-04-09T07:45:17Z,husk,pm2.5,0.8,uq_m3
2021-04-09T07:45:17Z,husk,pm10,2.7,uq_m3
2021-04-09T07:50:57Z,husk,pm2.5,0.7,uq_m3
2021-04-09T07:50:57Z,husk,pm10,3.35,uq_m3
2021-04-09T07:56:37Z,husk,pm2.5,0.8,uq_m3
2021-04-09T07:56:37Z,husk,pm10,2.7,uq_m3
2021-04-09T08:02:17Z,husk,pm2.5,0.8,uq_m3
2021-04-09T08:02:17Z,husk,pm10,2.8,uq_m3
2021-04-09T08:07:58Z,husk,pm2.5,0.7,uq_m3
2021-04-09T08:07:58Z,husk,pm10,2.9,uq_m3
2021-04-09T08:13:38Z,husk,pm2.5,0.8,uq_m3
2021-04-09T08:13:38Z,husk,pm10,6.4,uq_m3
2021-04-09T08:19:18Z,husk,pm2.5,0.9,uq_m3
2021-04-09T08:19:18Z,husk,pm10,1.65,uq_m3
2021-04-09T08:24:58Z,husk,pm2.5,1,uq_m3
2021-04-09T08:24:58Z,husk,pm10,3.9,uq_m3
2021-04-09T08:30:38Z,husk,pm2.5,1,uq_m3
2021-04-09T08:30:38Z,husk,pm10,4.15,uq_m3
2021-04-09T08:36:18Z,husk,pm2.5,0.8,uq_m3
2021-04-09T08:36:18Z,husk,pm10,3.4,uq_m3
2021-04-09T08:41:59Z,husk,pm2.5,0.8,uq_m3
2021-04-09T08:41:59Z,husk,pm10,3.35,uq_m3
2021-04-09T08:47:39Z,husk,pm2.5,1.05,uq_m3
2021-04-09T08:47:39Z,husk,pm10,3.25,uq_m3
2021-04-09T08:53:19Z,husk,pm2.5,1.05,uq_m3
2021-04-09T08:53:19Z,husk,pm10,2.9,uq_m3
2021-04-09T08:58:59Z,husk,pm2.5,1,uq_m3
2021-04-09T08:58:59Z,husk,pm10,4.8,uq_m3
2021-04-09T09:04:39Z,husk,pm2.5,1,uq_m3
2021-04-09T09:04:39Z,husk,pm10,7.85,uq_m3
2021-04-09T09:10:19Z,husk,pm2.5,1.1,uq_m3
2021-04-09T09:10:19Z,husk,pm10,8.7,uq_m3
2021-04-09T09:16:00Z,husk,pm2.5,1,uq_m3
2021-04-09T09:16:00Z,husk,pm10,4.45,uq_m3
2021-04-09T09:21:40Z,husk,pm2.5,1.15,uq_m3
2021-04-09T09:21:40Z,husk,pm10,4.8,uq_m3
2021-04-09T09:27:20Z,husk,pm2.5,1.2,uq_m3
2021-04-09T09:27:20Z,husk,pm10,7.9,uq_m3
2021-04-09T09:33:00Z,husk,pm2.5,0.9,uq_m3
2021-04-09T09:33:00Z,husk,pm10,6,uq_m3
2021-04-09T09:38:40Z,husk,pm2.5,0.85,uq_m3
2021-04-09T09:38:40Z,husk,pm10,2.3,uq_m3
2021-04-09T09:44:21Z,husk,pm2.5,1.7,uq_m3
2021-04-09T09:44:21Z,husk,pm10,6.8,uq_m3
2021-04-09T09:50:01Z,husk,pm2.5,13.55,uq_m3
2021-04-09T09:50:01Z,husk,pm10,28.05,uq_m3
2021-04-09T09:55:41Z,husk,pm2.5,15,uq_m3
2021-04-09T09:55:41Z,husk,pm10,35.2,uq_m3
2021-04-09T10:01:21Z,husk,pm2.5,7.9,uq_m3
2021-04-09T10:01:21Z,husk,pm10,19.7,uq_m3
2021-04-09T10:07:01Z,husk,pm2.5,2.85,uq_m3
2021-04-09T10:07:01Z,husk,pm10,5.45,uq_m3
2021-04-09T10:12:42Z,husk,pm2.5,1.85,uq_m3
2021-04-09T10:12:42Z,husk,pm10,4.35,uq_m3
2021-04-09T10:18:22Z,husk,pm2.5,1.4,uq_m3
2021-04-09T10:18:22Z,husk,pm10,2.8,uq_m3
2021-04-09T10:24:02Z,husk,pm2.5,1.3,uq_m3
2021-04-09T10:24:02Z,husk,pm10,3.7,uq_m3
2021-04-09T10:29:42Z,husk,pm2.5,1.6,uq_m3
2021-04-09T10:29:42Z,husk,pm10,8.55,uq_m3
2021-04-09T10:35:22Z,husk,pm2.5,1.3,uq_m3
2021-04-09T10:35:22Z,husk,pm10,3.7,uq_m3
2021-04-09T10:41:02Z,husk,pm2.5,1.1,uq_m3
2021-04-09T10:41:02Z,husk,pm10,5.2,uq_m3
2021-04-09T10:46:43Z,husk,pm2.5,1.1,uq_m3
2021-04-09T10:46:43Z,husk,pm10,4.05,uq_m3
2021-04-09T10:52:23Z,husk,pm2.5,1.1,uq_m3
2021-04-09T10:52:23Z,husk,pm10,4,uq_m3
2021-04-09T10:58:03Z,husk,pm2.5,1,uq_m3
2021-04-09T10:58:03Z,husk,pm10,3.65,uq_m3
2021-04-09T11:03:43Z,husk,pm2.5,1,uq_m3
2021-04-09T11:03:43Z,husk,pm10,2.5,uq_m3
2021-04-09T11:09:23Z,husk,pm2.5,1.2,uq_m3
2021-04-09T11:09:23Z,husk,pm10,2.6,uq_m3
2021-04-09T11:15:04Z,husk,pm2.5,1.1,uq_m3
2021-04-09T11:15:04Z,husk,pm10,6.3,uq_m3
2021-04-09T11:20:44Z,husk,pm2.5,0.9,uq_m3
2021-04-09T11:20:44Z,husk,pm10,3.4,uq_m3
2021-04-09T11:26:24Z,husk,pm2.5,0.9,uq_m3
2021-04-09T11:26:24Z,husk,pm10,3.5,uq_m3
2021-04-09T11:32:04Z,husk,pm2.5,0.9,uq_m3
2021-04-09T11:32:04Z,husk,pm10,3.7,uq_m3
2021-04-09T11:37:44Z,husk,pm2.5,1.3,uq_m3
2021-04-09T11:37:44Z,husk,pm10,5.5,uq_m3
2021-04-09T11:43:24Z,husk,pm2.5,1.35,uq_m3
2021-04-09T11:43:24Z,husk,pm10,6.15,uq_m3
2021-04-09T11:49:05Z,husk,pm2.5,0.9,uq_m3
2021-04-09T11:49:05Z,husk,pm10,3,uq_m3
2021-04-09T11:54:45Z,husk,pm2.5,1,uq_m3
2021-04-09T11:54:45Z,husk,pm10,5.35,uq_m3
2021-04-09T12:00:25Z,husk,pm2.5,2.45,uq_m3
2021-04-09T12:00:25Z,husk,pm10,6.4,uq_m3
2021-04-09T12:06:05Z,husk,pm2.5,8.15,uq_m3
2021-04-09T12:06:05Z,husk,pm10,19.3,uq_m3
2021-04-09T12:11:45Z,husk,pm2.5,83.65,uq_m3
2021-04-09T12:11:45Z,husk,pm10,145.9,uq_m3
2021-04-09T12:17:26Z,husk,pm2.5,501.05,uq_m3
2021-04-09T12:17:26Z,husk,pm10,815.65,uq_m3
2021-04-09T12:23:06Z,husk,pm2.5,434.1,uq_m3
2021-04-09T12:23:06Z,husk,pm10,733.7,uq_m3
2021-04-09T12:28:46Z,husk,pm2.5,525.9,uq_m3
2021-04-09T12:28:46Z,husk,pm10,906.4,uq_m3
2021-04-09T12:34:26Z,husk,pm2.5,648.7,uq_m3
2021-04-09T12:34:26Z,husk,pm10,1081.5,uq_m3
2021-04-09T12:40:06Z,husk,pm2.5,435.1,uq_m3
2021-04-09T12:40:06Z,husk,pm10,697.4,uq_m3
2021-04-09T12:45:46Z,husk,pm2.5,340,uq_m3
2021-04-09T12:45:46Z,husk,pm10,535.1,uq_m3
2021-04-09T12:51:26Z,husk,pm2.5,175.3,uq_m3
2021-04-09T12:51:26Z,husk,pm10,256.4,uq_m3
2021-04-09T12:57:07Z,husk,pm2.5,48.9,uq_m3
2021-04-09T12:57:07Z,husk,pm10,75.7,uq_m3
2021-04-09T13:02:47Z,husk,pm2.5,39.3,uq_m3
2021-04-09T13:02:47Z,husk,pm10,66.25,uq_m3
2021-04-09T13:08:27Z,husk,pm2.5,31.3,uq_m3
2021-04-09T13:08:27Z,husk,pm10,53.35,uq_m3
2021-04-09T13:14:07Z,husk,pm2.5,29.2,uq_m3
2021-04-09T13:14:07Z,husk,pm10,51.6,uq_m3
2021-04-09T13:19:47Z,husk,pm2.5,24.9,uq_m3
2021-04-09T13:19:47Z,husk,pm10,41.8,uq_m3
2021-04-09T13:25:28Z,husk,pm2.5,20.5,uq_m3
2021-04-09T13:25:28Z,husk,pm10,34.4,uq_m3
2021-04-09T13:31:08Z,husk,pm2.5,23.35,uq_m3
2021-04-09T13:31:08Z,husk,pm10,42.2,uq_m3
2021-04-09T13:36:48Z,husk,pm2.5,14.6,uq_m3
2021-04-09T13:36:48Z,husk,pm10,23.55,uq_m3
2021-04-09T13:42:28Z,husk,pm2.5,12.9,uq_m3
2021-04-09T13:42:28Z,husk,pm10,20.9,uq_m3
2021-04-09T13:48:08Z,husk,pm2.5,11.35,uq_m3
2021-04-09T13:48:08Z,husk,pm10,18.2,uq_m3
2021-04-09T13:53:48Z,husk,pm2.5,12.65,uq_m3
2021-04-09T13:53:48Z,husk,pm10,22.7,uq_m3
2021-04-09T13:59:29Z,husk,pm2.5,14.5,uq_m3
2021-04-09T13:59:29Z,husk,pm10,27.75,uq_m3
2021-04-09T14:05:09Z,husk,pm2.5,9.4,uq_m3
2021-04-09T14:05:09Z,husk,pm10,13.65,uq_m3
2021-04-09T14:10:49Z,husk,pm2.5,10,uq_m3
2021-04-09T14:10:49Z,husk,pm10,16.95,uq_m3
2021-04-09T14:16:29Z,husk,pm2.5,13.8,uq_m3
2021-04-09T14:16:29Z,husk,pm10,21.8,uq_m3
2021-04-09T14:22:09Z,husk,pm2.5,13.25,uq_m3
2021-04-09T14:22:09Z,husk,pm10,21.4,uq_m3
2021-04-09T14:27:49Z,husk,pm2.5,14.5,uq_m3
2021-04-09T14:27:49Z,husk,pm10,24.3,uq_m3
2021-04-09T14:33:30Z,husk,pm2.5,15.85,uq_m3
2021-04-09T14:33:30Z,husk,pm10,22.65,uq_m3
2021-04-09T14:39:10Z,husk,pm2.5,16.2,uq_m3
2021-04-09T14:39:10Z,husk,pm10,23.35,uq_m3
2021-04-09T14:44:50Z,husk,pm2.5,18.15,uq_m3
2021-04-09T14:44:50Z,husk,pm10,29.35,uq_m3
2021-04-09T14:50:30Z,husk,pm2.5,9.75,uq_m3
2021-04-09T14:50:30Z,husk,pm10,19.1,uq_m3
2021-04-09T14:56:10Z,husk,pm2.5,9.9,uq_m3
2021-04-09T14:56:10Z,husk,pm10,14.9,uq_m3
2021-04-09T15:01:50Z,husk,pm2.5,8,uq_m3
